Year,Age,Weight,Length,Sex,Maturity
2006,10,4.54,720,Female,6
2006,15,2.62,650,Male,3
2006,8,3.17,660,Male,6
2006,8,3.5,670,Female,5
2006,10,5.7,810,Female,5
2006,7,3.75,700,Female,6
2006,7,4.03,740,Female,5
2006,29,7.4,850,Female,5
2006,22,7.75,890,Female,5
2006,8,2.31,580,Female,5
2006,5,1.04,530,Female,2
2006,19,5.36,810,Female,5
2006,28,3.52,720,Male,5
2006,7,4.38,730,Female,6
2006,34,3.91,690,Male,5
2006,19,4.58,760,Female,5
2006,10,2.31,610,Male,6
2006,10,3.6,690,Female,6
2006,10,3.92,710,Female,5
2006,8,5.52,810,Female,6
2006,35,6.6,800,Female,3
2006,29,5.4,770,Male,3
2006,8,2.9,660,Female,3
2006,25,5.8,720,Male,3
2006,12,5.1,760,Female,3
2006,11,3.6,690,Male,3
2006,12,5.8,810,Female,3
2006,12,3.7,680,Female,3
2006,9,3.7,710,Female,3
2006,9,2.2,580,Female,3
2006,24,5.7,790,Female,3
2006,9,3.5,670,Female,5
2006,11,3,640,Male,3
2006,10,2.6,640,Female,6
2006,8,2.8,640,Male,3
2006,5,4,730,Female,3
2006,15,4,700,Female,6
2006,16,4.9,760,Female,3
2006,7,2.1,580,Female,2
2006,13,3.1,670,Male,6
2006,28,4.8,760,Female,3
2006,9,2.9,610,Female,6
2006,40,8.3,890,Female,3
2006,8,2.53,610,Male,2
2006,7,4.85,760,Female,3
2006,13,3.52,690,Male,6
2006,7,2.97,620,Male,2
2006,6,4.46,730,Female,6
2006,8,4.36,720,Female,6
2006,7,3.59,680,Female,6
2006,8,3.48,650,Male,3
2006,7,3.88,720,Female,3
2006,5,2.07,590,Female,1
2006,8,4.31,740,Female,6
2006,4,2.64,600,Female,2
2006,7,2.71,630,Male,6
2006,5,3.57,700,Female,6
2006,7,3.42,670,Male,6
2006,5,2.79,630,Male,3
2006,10,4.48,720,Female,3
2006,11,4.6,740,Male,3
2006,10,4.35,740,Female,3
2006,20,6.8,820,Female,3
2006,19,2.6,620,Male,3
2006,43,4.4,710,Male,3
2006,14,4.3,740,Female,3
2006,9,3.2,650,Female,6
2006,9,3.4,650,Male,3
2006,8,2.8,620,Male,3
2006,10,2.2,600,Male,3
2006,10,3.1,710,Female,3
2006,10,2.6,610,Male,3
2006,32,4.2,730,Female,3
2006,28,7.4,870,Female,3
2006,12,5.1,760,Female,3
2006,30,3.9,710,Male,3
2006,8,2.6,610,Male,3
2006,7,3.2,650,Female,3
2006,5,3.2,680,Female,6
2006,8,2.9,620,Male,3
2006,7,5.2,740,Female,3
2006,12,4.1,730,Female,3
2006,9,2.7,650,Male,3
2006,18,3.2,670,Male,3
2006,14,5,760,Female,3
2006,9,3.1,650,Female,3
2006,8,6.4,800,Female,3
2006,8,4.5,730,Female,3
2006,17,8,920,Female,6
2006,12,2.5,640,Male,3
2006,8,4.4,760,Female,3
2006,29,12.7,1060,Female,6
2006,18,7.5,870,Female,3
2006,5,2.7,630,Male,5
2006,6,2.9,610,Male,5
2006,5,2.2,590,Male,3
2006,17,3.4,680,Female,3
2006,7,2.9,650,Female,3
2006,8,2.8,630,Male,5
2006,9,4.5,750,Female,3
2006,11,3.9,730,Female,3
2006,6,2.5,630,Male,5
2006,7,3,640,Male,5
2006,8,2.9,640,Female,3
2006,6,3.6,720,Female,3
2006,9,3.9,730,Female,3
2006,11,5.3,780,Female,3
2006,8,4.1,720,Female,3
2006,37,4.4,760,Male,6
2006,36,4.4,720,Female,3
2006,28,7.69,690,Female,3
2006,13,3.43,670,Female,5
2006,19,3.91,700,Male,5
2006,15,2.87,640,Male,6
2006,14,4.41,790,Female,5
2006,21,5.49,820,Female,6
2006,23,9.49,990,Female,3
2006,5,2.99,660,Male,3
2006,31,3.4,670,Male,3
2006,12,3.61,690,Female,6
2006,24,4.14,720,Female,3
2006,8,3.51,660,Female,3
2006,32,9.1,890,Female,3
2006,29,8.5,900,Female,5
2006,11,4.03,690,Female,3
2006,15,3.28,650,Male,3
2006,9,4.66,760,Female,6
2006,8,3.24,640,Male,6
2006,30,6.5,770,Female,5
2006,13,4.91,740,Female,3
2006,6,1.5,560,Female,2
2006,11,3.5,680,Female,5
2006,7,3.3,680,Female,6
2006,14,3.06,670,Female,3
2006,35,6.05,870,Female,5
2006,13,3.5,670,Female,3
2006,22,4.6,780,Female,3
2006,9,2.8,660,Male,5
2006,9,3.99,690,Female,3
2006,32,5.76,840,Female,5
2006,10,4.69,740,Female,3
2006,28,6.8,840,Female,5
2006,14,3,640,Male,3
2006,8,3.5,700,Female,6
2006,35,5.8,790,Female,3
2006,19,6.9,860,Female,3
2006,11,4.3,760,Female,6
2006,9,3.6,670,Female,3
2006,31,10.4,990,Female,3
2006,6,4.7,760,Female,3
2006,10,3.6,700,Female,3
2006,18,6.7,850,Female,6
2006,7,2.9,650,Female,6
2006,12,4,730,Female,3
2006,14,3.7,730,Female,6
2006,20,3.9,680,Male,3
2006,22,3.7,660,Male,3
2006,11,4.7,740,Female,6
2006,10,2.8,640,Male,3
2006,6,3.2,660,Female,3
2006,10,3.8,680,Female,3
2006,6,3.2,660,Male,6
2006,8,4,710,Female,3
2006,7,3.6,690,Female,3
2006,9,3.1,660,Female,3
2006,9,4.94,740,Female,3
2006,6,3.53,680,Female,2
2006,8,4.02,700,Female,5
2006,8,3.43,670,Female,5
2006,6,5.22,750,Female,3
2006,21,7.3,860,Female,3
2006,10,4.5,740,Female,3
2006,35,5.1,730,Male,6
2006,7,4.4,710,Female,6
2006,6,3.87,680,Female,3
2006,10,3.59,690,Female,3
2006,8,2.97,650,Male,3
2006,9,3.44,700,Female,3
2006,6,3.78,710,Female,3
2006,7,4.93,770,Female,3
2006,16,3.96,700,Male,3
2006,14,2.74,660,Male,6
2006,5,4.61,760,Female,3
2006,10,3.25,640,Female,3
2006,17,3.26,650,Male,3
2006,31,2.86,620,Male,3
2006,7,3.47,690,Female,3
2006,10,2.81,650,Male,3
2006,6,4.21,720,Female,3
2006,9,2.64,610,Male,3
2006,8,2.93,630,Male,3
2006,11,4.35,730,Female,3
2006,10,4.48,720,Female,3
2006,6,3.11,620,Male,3
2006,7,5.11,740,Female,3
2006,8,3.24,680,Female,3
2006,7,3.13,640,Male,3
2006,30,3.89,670,Male,5
2006,7,2.58,620,Male,3
2006,7,4.53,720,Female,3
2006,10,6.06,810,Female,3
2006,5,3.75,680,Female,2
2006,8,3.32,670,Male,3
2006,13,4.1,740,Female,3
2006,13,6.1,830,Female,3
2006,44,7.78,880,Female,3
2006,8,4.48,730,Female,6
2006,32,4.7,770,Female,3
2006,9,4.22,700,Female,3
2006,12,5.08,760,Female,6
2006,13,2.82,630,Male,3
2006,24,5.3,800,Female,6
2006,25,7.05,820,Female,6
2006,53,4.22,740,Male,5
2006,14,4.24,690,Female,3
2006,51,5.3,750,Male,5
2006,25,5.4,770,Female,3
2006,12,3.2,650,Female,3
2006,24,5.5,810,Female,3
2006,22,5.5,790,Female,3
2006,9,3.4,660,Male,3
2006,40,7,890,Female,3
2006,10,3.7,710,Female,3
2006,32,6.5,830,Female,3
2006,12,3.2,650,Female,3
2006,8,3.4,670,Female,3
2006,11,3.3,630,Male,3
2006,10,3.5,680,Male,3
2006,11,2.1,580,Male,3
2006,9,3,620,Female,3
2006,36,5.5,830,Female,3
2006,26,5.4,750,Female,3
2006,11,5,750,Female,3
2006,6,4.3,730,Female,3
2006,9,2.6,590,Male,3
2006,16,3.2,650,Male,3
2006,11,5.4,760,Female,3
2006,8,3.5,670,Male,3
2006,11,3.9,700,Female,3
2006,7,2,600,Female,2
2006,9,4.8,750,Female,3
2006,8,3,610,Male,3
2006,7,2.5,610,Male,3
2006,13,4.3,750,Female,3
2006,9,5.03,780,Female,6
2006,8,4.33,720,Female,3
2006,9,5.05,750,Female,6
2006,8,3.34,670,Male,3
2006,8,3.64,680,Female,3
2006,5,2.9,620,Female,6
2006,15,3.96,710,Female,5
2006,8,4.6,740,Female,6
2006,10,3.91,730,Female,3
2006,9,4.01,710,Female,3
2006,8,2.21,560,Male,2
2006,7,2.6,620,Male,6
2006,3,1.66,570,Female,2
2006,5,3.04,650,Female,3
2006,9,5.32,750,Female,6
2006,9,5.3,750,Female,6
2006,6,2.32,610,Female,2
2006,10,2.69,590,Male,6
2006,8,3.36,670,Female,3
2006,11,4.02,700,Female,6
2006,10,3.77,710,Female,6
2006,12,2.94,650,Female,3
2006,5,1.91,590,Female,2
2006,11,4.4,750,Female,3
2006,12,4.16,720,Female,6
2006,20,5.36,790,Female,3
2006,29,10.64,930,Female,6
2006,8,3.53,660,Male,3
2006,11,3.88,690,Female,6
2006,11,4.45,750,Female,3
2006,22,4.65,750,Female,6
2006,25,3.94,710,Female,6
2006,23,3.92,710,Male,5
2006,30,6.67,820,Female,6
2006,11,4.4,640,Male,6
2006,25,4.72,770,Female,5
2006,10,3.08,680,Female,6
2006,10,1.96,540,Male,6
2006,7,2.51,610,Male,2
2006,12,3.32,650,Female,6
2006,38,3.9,740,Male,5
2006,11,5.3,750,Female,3
2006,13,5.62,800,Female,6
2006,11,3.6,660,Female,6
2006,12,4.11,720,Female,3
2006,18,4.6,740,Female,6
2006,19,7.69,860,Female,6
2006,16,4.43,730,Female,5
2006,11,5.3,790,Female,3
2006,18,3.3,660,Male,3
2006,10,3.7,690,Female,3
2006,9,3.5,670,Female,6
2006,12,2.1,560,Male,3
2006,6,2.8,610,Male,3
2006,7,4.1,710,Female,3
2006,17,3.1,630,Male,3
2006,11,4.2,700,Female,3
2006,33,4.6,730,Male,3
2006,17,2.8,650,Male,3
2006,12,3.2,650,Male,3
2006,8,2.7,630,Female,3
2006,10,2.5,630,Female,3
2006,9,2.5,590,Male,3
2006,7,2.5,610,Male,3
2006,12,3.7,720,Female,5
2006,13,4.2,730,Female,3
2006,10,2.7,620,Male,3
2006,17,8,900,Female,3
2006,10,3.7,690,Female,5
2006,17,4.7,750,Female,3
2006,18,6.4,850,Female,3
2006,8,3.8,700,Female,3
2006,8,3.7,680,Female,3
2006,7,2.2,590,Male,6
2006,10,4.5,710,Female,3
2006,9,3.5,690,Female,6
2006,6,2.9,650,Male,6
2006,6,5.2,700,Female,4
2006,6,4,690,Female,3
2006,10,5.4,770,Female,3
2006,10,4,680,Male,3
2006,18,3.7,670,Male,3
2006,15,3.5,650,Male,3
2006,11,3.3,660,Male,3
2006,15,6.3,800,Female,3
2006,9,3.9,710,Female,3
2006,10,4.5,710,Female,3
2006,8,4.9,700,Female,3
2006,9,4.3,710,Female,3
2006,9,3.5,690,Male,3
2006,7,4.6,750,Female,3
2006,7,3.6,660,Male,3
2006,8,3.4,620,Female,3
2006,9,3.6,640,Male,3
2006,8,4.3,710,Female,3
2006,10,3.3,650,Male,3
2006,9,5.2,720,Female,3
2006,10,5.9,820,Female,3
2006,8,4.1,710,Male,3
2006,11,4.8,740,Female,3
2006,7,3.1,630,Female,5
2006,15,6,830,Female,3
2006,12,4.3,720,Female,3
2006,9,4.1,690,Female,3
2006,12,3.8,690,Female,3
2006,10,3.8,690,Female,3
2006,7,4.9,690,Female,3
2006,12,4.2,700,Female,3
2006,9,3.8,700,Female,3
2006,8,3.5,690,Female,5
2006,6,3,630,Female,3
2006,12,3.1,650,Male,3
2006,11,3.5,660,Male,3
2006,9,3.6,650,Male,3
2006,8,5.2,770,Female,3
2006,10,2.6,610,Male,3
2006,25,3.7,690,Male,3
2006,31,10.6,980,Female,3
2006,19,5.8,810,Female,3
2006,6,2.3,600,Male,3
2006,10,3.7,690,Female,3
2006,11,3.4,670,Female,3
2006,9,4.4,740,Female,3
2006,12,3.8,670,Male,3
2006,16,3.2,660,Male,3
2006,22,4.5,730,Female,3
2006,18,8.6,800,Female,3
2006,31,3.5,670,Male,3
2006,8,3,640,Male,6
2006,4,3.9,680,Female,3
2006,27,4.5,730,Male,3
2006,17,5,780,Female,3
2006,13,4.5,730,Female,3
2006,31,4,730,Female,3
2006,6,2.5,600,Male,3
2006,24,3.5,700,Male,6
2006,8,3.7,690,Female,3
2006,27,3.2,660,Male,3
2006,18,8.6,740,Female,3
2006,22,3,630,Male,3
2006,30,2.89,660,Male,5
2006,11,3.83,730,Female,3
2006,10,2.55,590,Male,3
2006,11,4.99,790,Female,6
2006,7,2.26,590,Male,6
2006,8,2.42,620,Male,6
2006,5,2.69,620,Male,3
2006,8,4.32,730,Female,6
2006,12,3.23,630,Male,3
2006,12,3.17,650,Male,5
2006,9,2.83,630,Male,3
2006,11,2.59,620,Female,3
2006,9,3.12,650,Female,6
2006,9,2.67,610,Male,5
2006,14,2.58,640,Male,5
2006,10,4.88,760,Female,6
2006,5,1.8,570,Female,2
2006,34,8.9,960,Female,6
2006,25,3.53,850,Male,5
2006,13,4.37,710,Female,3
2006,9,5.17,760,Female,6
2006,6,4.08,690,Female,6
2006,20,5.63,800,Female,6
2006,11,5.55,670,Female,3
2006,15,3.41,720,Female,3
2006,20,5.31,770,Female,6
2006,33,3.7,710,Male,6
2006,47,4.85,770,Male,5
2006,41,11.74,1000,Female,6
2006,10,6.89,840,Female,5
2006,12,3.62,710,Female,3
2006,31,4.81,740,Female,5
2006,17,4.62,770,Female,3
2006,10,4.7,710,Female,3
2006,21,9.5,900,Female,3
2006,9,4,700,Female,5
2006,8,5.1,760,Female,3
2006,24,4.52,710,Female,3
2006,8,3.99,700,Female,3
2006,8,3.04,640,Male,3
2006,27,7.36,900,Female,5
2006,7,3.99,710,Male,3
2006,7,3.39,670,Female,3
2006,6,2.6,620,Male,3
2006,6,3.3,660,Female,3
2006,7,3.23,640,Male,3
2006,30,5,760,Male,3
2006,5,1.68,560,Male,1
2006,33,4.96,770,Female,3
2006,8,4.23,720,Female,3
2006,6,2.39,610,Male,6
2006,9,4.02,680,Male,6
2006,10,4.28,740,Female,6
2006,10,3.99,720,Female,3
2006,11,3.59,690,Female,6
2006,5,3.58,660,Female,3
2006,27,5.1,720,Male,5
2006,10,4.49,730,Female,6
2006,12,3.4,670,Male,3
2006,6,2.39,610,Female,2
2006,7,1.66,530,Female,2
2006,29,3.27,640,Male,5
2006,12,3.54,710,Female,6
2006,27,3.27,640,Male,5
2006,15,4.49,740,Female,5
2006,9,3.58,700,Female,3
2006,8,3.19,680,Female,2
2006,12,4.39,730,Female,3
2006,40,6.18,790,Male,6
2006,13,4.25,720,Female,3
2006,14,4.28,740,Female,3
2006,22,5.05,750,Female,3
2006,27,4.61,770,Female,3
2006,8,3.68,660,Female,3
2006,8,3.98,720,Female,3
2006,12,4.11,720,Female,3
2006,6,3.14,660,Male,6
2006,5,3.07,640,Male,3
2006,23,9.11,970,Female,3
2006,18,3.03,650,Male,3
2006,15,4.03,730,Female,3
2006,25,3.04,680,Male,6
2006,21,6.91,880,Female,3
2006,28,5.73,820,Female,3
2006,23,8.02,880,Female,3
2006,11,3.48,680,Female,3
2006,5,4,680,Female,2
2006,6,3.8,680,Female,3
2006,8,3.3,620,Male,3
2006,6,4.7,710,Female,3
2006,9,8.2,850,Female,3
2006,8,4.3,660,Female,3
2006,7,4.5,720,Female,5
2006,9,3.2,640,Male,3
2006,6,2.9,610,Male,6
2006,8,4.7,710,Female,3
2006,8,4.3,700,Female,3
2006,7,4,680,Female,3
2006,7,4.4,700,Female,3
2006,13,4.7,710,Female,3
2006,20,4.01,690,Female,6
2006,14,2,570,Male,3
2006,7,2.83,620,Female,6
2006,17,5.04,790,Female,6
2006,14,4.5,720,Female,6
2006,11,3.53,670,Female,3
2006,8,4.07,710,Female,6
2006,4,3.66,630,Female,5
2006,6,1.75,560,Female,2
2006,10,3.77,670,Female,3
2006,13,2.1,570,Female,2
2006,6,3.57,720,Female,6
2006,11,4.84,740,Female,3
2006,10,3.5,650,Female,3
2006,11,4.03,720,Female,3
2006,9,2.79,620,Female,6
2006,8,3.01,620,Male,3
2006,25,4.86,800,Female,6
2006,8,2.02,560,Female,2
2006,9,3.13,650,Male,3
2006,10,3.13,670,Female,6
2006,10,4.3,750,Female,3
2006,8,2.85,640,Male,3
2006,9,4.03,680,Female,6
2006,10,4.3,720,Female,3
2006,9,3.59,670,Male,3
2006,6,3.6,680,Female,3
2006,24,4.2,730,Male,3
2006,7,2.7,640,Female,3
2006,10,2.53,620,Male,3
2006,6,2.71,620,Male,5
2006,5,3.48,680,Female,3
2006,34,5.15,760,Female,5
2006,5,3.2,680,Female,5
2006,10,4.5,760,Female,5
2006,37,5.88,800,Female,5
2006,5,2.9,650,Female,2
2006,5,3.96,700,Female,3
2006,7,3.07,650,Male,3
2006,6,2.44,590,Male,3
2006,7,3.86,700,Female,5
2006,17,6.88,840,Female,3
2006,11,3.74,680,Female,3
2006,9,4.25,710,Female,5
2006,5,2.58,620,Male,3
2006,4,3.96,700,Female,3
2006,6,2.25,600,Male,3
2006,8,6.92,830,Female,3
2006,6,2.71,610,Female,5
2006,3,2.17,580,Male,2
2006,5,2.71,630,Male,3
2006,6,2.56,620,Male,3
2006,10,3.86,670,Female,3
2006,12,1.92,560,Male,3
2006,27,8.2,910,Female,6
2006,25,2.28,580,Male,3
2006,13,4.58,740,Female,5
2006,31,2.48,600,Male,5
2006,13,4.79,760,Female,3
2006,22,9.66,900,Female,6
2006,12,4.22,740,Female,6
2006,13,4.75,730,Female,3
2006,10,4.21,680,Female,6
2006,12,4.54,730,Female,6
2006,31,4.76,710,Male,5
2006,11,4.43,710,Female,3
2006,13,3.44,680,Male,6
2006,9,2.77,640,Female,3
2006,34,6.6,810,Female,5
2006,15,2.7,580,Male,5
2006,36,3.9,740,Female,3
2006,12,2.56,610,Male,6
2006,22,2.55,600,Male,5
2006,20,5.76,810,Female,6
2006,11,4.98,750,Female,6
2006,26,9.26,940,Female,6
2006,12,2.5,590,Male,5
2006,7,2.36,590,Male,3
2006,11,2.9,640,Male,3
2006,12,3.02,640,Male,5
2006,7,3.3,630,Male,3
2006,8,3.2,660,Female,3
2006,11,3.7,690,Female,3
2006,11,3.6,680,Female,3
2006,10,3,640,Female,3
2006,29,4.5,750,Female,3
2006,19,4.3,700,Male,3
2006,5,3,650,Female,3
2006,9,4.8,710,Female,3
2006,10,4.7,740,Female,3
2006,6,3.5,650,Female,3
2006,22,4.6,780,Female,3
2006,23,4.3,710,Male,3
2006,27,5.9,830,Female,3
2006,8,1.8,550,Male,3
2006,14,4,740,Female,3
2006,8,3.8,710,Female,3
2006,10,2.8,610,Male,3
2006,5,2.6,630,Female,6
2006,10,4.8,740,Female,3
2006,12,4.1,700,Female,3
2006,26,3.8,700,Male,3
2006,7,3.55,660,Female,3
2006,30,4.68,730,Female,5
2006,20,3.94,700,Male,5
2006,8,3.68,690,Female,6
2006,12,3.88,680,Female,3
2006,10,4.63,720,Female,6
2006,10,4.66,750,Female,5
2006,19,2.87,620,Male,5
2006,30,3.95,680,Male,5
2006,6,3.53,670,Female,6
2006,11,3.97,700,Male,3
2006,22,4.1,770,Female,3
2006,20,4.8,750,Female,2
2006,9,2.4,620,Female,3
2006,31,3.7,770,Female,3
2006,32,4.2,730,Male,6
2006,11,4,710,Female,3
2006,34,4.6,780,Female,3
2006,12,4.9,770,Female,3
2006,10,3.9,710,Female,3
2006,32,6.7,860,Female,3
2006,9,4,680,Male,3
2006,45,5.4,790,Female,5
2006,30,5.6,800,Female,3
2006,32,6.6,840,Female,3
2006,25,4.9,770,Female,6
2006,11,4.5,670,Female,3
2006,32,6,840,Female,5
2006,13,4.9,760,Female,6
2006,8,4.8,730,Female,3
2006,10,2.7,630,Male,5
2006,26,6.8,850,Female,5
2006,8,5.1,750,Female,6
2006,23,3,630,Male,6
2006,19,7.7,990,Female,5
2006,10,2.7,590,Male,3
2006,9,3.7,700,Female,3
2006,7,4.2,720,Female,6
2006,19,4.7,760,Female,3
2006,30,6.6,780,Female,3
2006,19,5.3,760,Female,3
2006,13,5,760,Female,3
2006,12,6.8,820,Female,3
2006,10,3.6,700,Female,3
2006,10,2.8,620,Male,3
2006,20,4.8,700,Male,3
2006,7,5.1,720,Female,3
2006,8,3,600,Male,3
2006,10,4.9,740,Female,3
2006,19,2.6,620,Male,6
2006,15,4.1,730,Female,3
2006,11,3.9,700,Female,3
2006,6,2.9,620,Male,5
2006,40,3.9,700,Male,6
2006,7,2.4,600,Male,5
2006,8,3.2,660,Female,3
2006,11,4.6,710,Female,3
2006,14,4.2,750,Female,3
2006,15,6.3,830,Female,3
2006,36,6.8,900,Female,3
2006,11,2,570,Male,3
2006,11,2.9,630,Male,3
2006,9,3.9,680,Female,3
2006,24,5.5,730,Female,3
2006,7,4.5,710,Female,3
2006,11,3.7,660,Male,3
2006,8,4.2,690,Female,3
2006,13,4.8,730,Female,3
2006,25,6.63,860,Female,6
2006,31,5.9,790,Male,5
2006,25,2.81,660,Male,5
2006,10,9.28,930,Female,6
2006,29,6.65,870,Female,3
2006,26,3.09,660,Male,5
2006,10,2.74,630,Male,3
2006,7,4.47,760,Male,3
2006,8,3.57,700,Female,3
2006,9,5.61,810,Male,5
2006,12,3.07,670,Male,5
2006,21,3.09,640,Male,5
2006,11,2.56,620,Female,6
2006,15,3.01,690,Male,5
2006,24,3.32,660,Male,6
2006,7,1.79,570,Female,2
2006,8,3.33,630,Female,3
2006,14,3.51,690,Female,6
2006,11,5.41,800,Female,6
2006,9,2.8,660,Female,2
2006,20,2.3,600,Male,5
2006,16,3.52,680,Female,6
2006,15,2.18,630,Male,5
2006,29,7.93,880,Female,5
2006,8,1.74,570,Male,2
2006,17,4.83,820,Female,3
2006,9,2.98,660,Female,6
2006,6,4.7,740,Female,3
2006,6,3.7,710,Female,3
2006,7,3,640,Male,3
2006,7,3.4,650,Female,3
2006,7,4.3,730,Female,3
2006,6,3.9,690,Female,3
2006,12,3.4,650,Female,3
2006,12,2.6,640,Female,2
2006,24,5.2,770,Female,3
2006,31,5.2,760,Female,3
2006,13,3.3,650,Female,3
2006,16,4.9,770,Female,3
2006,7,4,730,Female,3
2006,14,4.2,710,Female,3
2006,8,3.4,670,Male,3
2006,7,4.5,720,Female,3
2006,32,7.2,850,Female,3
2006,7,1.8,560,Male,1
2006,33,5.2,720,Male,3
2006,8,3.4,680,Female,3
2006,11,4,710,Female,6
2006,10,3,640,Male,3
2006,11,1.8,580,Male,1
2006,5,3.9,710,Female,3
2006,6,3.3,660,Female,6
2006,10,3.2,650,Male,3
2006,12,3.1,650,Female,3
2006,11,3.3,650,Male,3
2006,8,2.8,620,Male,3
2006,13,2.5,610,Male,3
2006,8,3.6,690,Female,3
2006,11,2.7,630,Male,3
2006,11,5.8,770,Female,3
2006,27,8.2,890,Female,3
2006,9,5.4,790,Female,3
2006,13,3.4,690,Female,3
2006,17,2.8,620,Male,3
2006,25,2.6,610,Male,3
2006,10,4.8,720,Female,3
2006,20,3.1,640,Male,3
2006,19,3.5,660,Male,3
2006,26,5,730,Female,3
2006,6,2.9,630,Female,3
2006,9,4.2,740,Female,3
2006,37,3.4,690,Male,3
2006,12,3.3,660,Female,3
2006,8,2.6,600,Female,3
2006,16,3.4,690,Male,3
2006,9,3.1,650,Female,3
2006,7,2.7,630,Male,3
2006,21,5.2,760,Female,3
2006,15,3.5,680,Male,3
2006,34,3.7,680,Female,3
2006,15,3,640,Female,3
2006,24,3.6,670,Male,3
2006,41,4.31,730,Male,5
2006,38,3.63,670,Male,6
2006,40,2.75,640,Male,6
2006,45,6.61,870,Male,6
2006,21,2.5,620,Male,6
2006,32,4.23,710,Male,6
2006,8,3.26,670,Female,3
2006,8,4.57,770,Female,3
2006,17,2.27,600,Female,2
2006,21,3.69,700,Female,3
2006,9,3.24,680,Female,3
2006,7,4.2,750,Female,3
2006,22,3.2,640,Male,6
2006,21,7.4,870,Female,3
2006,10,3,640,Female,3
2006,11,2.9,660,Female,3
2006,28,3.6,660,Male,5
2006,11,4,720,Female,3
2006,9,4.1,740,Female,3
2006,16,5.3,770,Female,3
2006,8,3.7,680,Female,3
2006,16,4.6,750,Female,3
2006,9,3,680,Female,2
2006,10,5.53,760,Female,6
2006,34,3.22,640,Male,5
2006,30,6.96,860,Female,6
2006,9,4.1,690,Female,3
2006,8,3.9,710,Female,6
2006,10,3.04,630,Male,5
2006,8,3.02,670,Female,6
2006,18,4.19,790,Female,3
2006,9,2.6,610,Male,6
2006,10,3.38,670,Male,5
2006,11,4.3,710,Female,3
2006,50,5.55,760,Female,6
2006,9,3.97,720,Female,3
2006,36,2.74,660,Male,5
2006,32,2.88,640,Male,5
2006,8,3.84,690,Female,6
2006,11,5.13,770,Female,3
2006,13,4.02,700,Female,3
2006,9,4.7,760,Female,3
2006,33,4.94,780,Female,6
2006,19,8.11,870,Female,6
2006,8,3.82,700,Female,6
2006,6,2.65,600,Male,3
2006,9,4.08,690,Female,6
2006,9,4.05,720,Female,5
2006,10,3.7,670,Female,5
2006,8,4.8,760,Female,6
2006,7,3.71,720,Female,6
2006,7,2.85,600,Male,5
2006,13,3.8,690,Male,3
2006,9,4,660,Female,3
2006,9,4.4,740,Female,3
2006,9,4.2,760,Female,3
2006,14,4.5,740,Female,3
2006,9,7,830,Female,6
2006,8,6.2,800,Female,3
2006,10,4.4,730,Female,3
2006,9,3,640,Male,3
2006,8,5.5,750,Female,3
2006,9,5.1,800,Female,3
2006,22,6.3,830,Female,3
2006,25,4.1,720,Male,3
2006,14,2.9,640,Male,3
2006,23,3.5,690,Male,3
2006,8,4.6,740,Female,3
2006,9,4.6,720,Female,3
2006,12,5.3,780,Female,3
2006,9,2.8,650,Female,3
2006,13,2.8,650,Female,5
2006,8,4.2,710,Female,3
2006,19,3.5,680,Male,3
2006,10,2,570,Male,3
2006,13,2.7,610,Male,3
2006,17,6.3,810,Female,3
2006,14,3.8,680,Female,3
2006,7,4.1,710,Female,3
2006,10,3.8,700,Female,3
2006,11,4.2,740,Female,3
2006,7,4.5,750,Female,3
2006,19,3.2,690,Male,3
2006,8,1.9,600,Female,2
2006,11,2.9,620,Male,3
2006,21,5.5,800,Female,3
2006,7,3.1,660,Female,2
2006,10,2.9,610,Male,3
2006,12,3.1,620,Male,3
2006,16,3.6,680,Male,3
2006,8,3.26,690,Female,6
2006,8,2.2,600,Male,2
2006,21,7.31,900,Female,5
2006,11,2.19,600,Male,5
2006,10,3.5,690,Female,5
2006,6,1.41,520,Female,2
2006,9,2.28,590,Male,3
2006,12,5.25,820,Female,5
2006,33,4.66,720,Male,5
2006,11,2.11,570,Male,5
2006,11,2.77,610,Male,5
2006,7,3.7,660,Male,6
2006,43,10.5,1030,Female,5
2006,10,2.64,630,Female,2
2006,9,4.86,740,Female,3
2006,13,1.58,540,Female,2
2006,23,6.5,870,Female,6
2006,7,3.63,700,Female,3
2006,10,3.11,640,Female,6
2006,10,4.05,690,Male,3
2006,25,4.51,760,Female,5
2006,9,4.03,680,Female,6
2006,11,4.16,760,Female,6
2006,23,5.17,800,Female,6
2006,14,2.83,620,Male,3
2006,22,4,710,Female,3
2006,11,4.71,750,Female,6
2006,9,3.3,640,Female,6
2006,7,3.7,680,Female,3
2006,8,3.4,650,Male,3
2006,9,2.7,620,Male,3
2006,10,4.4,740,Female,3
2006,8,4.6,730,Female,3
2006,7,4.6,730,Female,3
2006,3,2,570,Female,2
2006,13,4.6,710,Female,3
2006,7,2.5,650,Female,2
2006,6,2.4,630,Female,2
2006,12,2.69,610,Male,3
2006,9,4.43,710,Female,3
2006,6,3.15,630,Male,3
2006,18,3.69,690,Male,5
2006,8,5.48,770,Female,6
2006,9,3.2,660,Male,3
2006,6,3.28,660,Male,3
2006,21,6.57,810,Female,6
2006,29,3.92,720,Male,5
2006,24,5.48,770,Female,3
2006,4,3.77,670,Female,3
2006,4,2.9,640,Male,3
2006,7,3.41,680,Female,6
2006,26,5.08,790,Female,6
2006,3,1.88,590,Male,2
2006,30,3.17,620,Male,5
